SP ID	Wikipedia URL	EE ID	Full Name	Full Name Reversed	Particule?	Relationships	Clerical title	Religious Network	Royal Academy	Institut de France	Academy_single	Academiy_single_provincial	Encyclopedistes	Freemason	Jacobin	Société des Trente	Lodge	GenderGroup	Birth Date	Birth Year	Death Date	Death Year	Birth City	Birth Country	Death City	Death Country	LockeNet	ASmithNet	VoltaireNet	RousseauNet	D'AlembertNet	HumeNet	BenthamNet	Column6	Wikipedia Image Link	VIAF ID	VIAF URL	RecipientLetterCount by EE ID	AuthorLetterCount by EE ID	Total Letters	CNRS-D ID
1598	http://en.wikipedia.org/wiki/Gabriel-Marie_Legouvé		Gabriel-Marie Legouvé															Male	1764-06-23	1764	1812-08-30	1812	Paris	France	Paris	France										22144686	https://viaf.org/viaf/22144686/				

1599	https://en.wikipedia.org/wiki/Michel-Louis-%C3%89tienne_Regnaud_de_Saint-Jean_d%27Ang%C3%A9ly		Michel-Louis-Étienne Regnaud de Saint-Jean d'Angély		Yes													Male																							

1600	https://fr.wikipedia.org/wiki/Camille_Jordan_(1771-1821)		Camille Jordan															Male	5/19/1771	1771	5/19/1821	1821	Lyon	France	Paris	France									https://upload.wikimedia.org/wikipedia/commons/4/45/Camille_Jordan_%28politicien%29.png	64153583	http://viaf.org/viaf/64153583				

1601	http://en.wikipedia.org/wiki/François_Andrieux		François Andrieux	"Andrieux, François"											Yes			Male	5/6/1759	1759	5/10/1833			France		France										2465625	https://viaf.org/viaf/2465625/				

1602	http://en.wikipedia.org/wiki/Dominique-Georges-Frédéric_Dufour_de_Pradt		Dominique-Georges-Frédéric Dufour de Pradt		Yes			Catholic_Clergy										Male	4/23/1759		1837-03-18		Allanche		Auvergne	France										54152922	https://viaf.org/viaf/54152922/				

1603	https://en.wikipedia.org/wiki/Joseph_Fouch%C3%A9		Joseph Fouché	"Fouché, Joseph, duc d'Otrante"														Male	5/21/1759	1759	12/26/1820	1820	Le Pellerin	France	Trieste	Italy									https://upload.wikimedia.org/wikipedia/commons/0/01/Fouch%C3%A9_Joseph_Duke_of_Otranto.jpg	32060105	http://viaf.org/viaf/32060105				

1604	https://en.wikipedia.org/wiki/Joseph_Bonaparte		Joseph Bonaparte															Male	1768-01-07	1768	1844-07-28	1844	"Corte, Haute-Corse"	Corsica	Florence	Italy									https://upload.wikimedia.org/wikipedia/commons/2/25/King_Joseph_I_of_Spain.jpg	54244826	https://viaf.org/viaf/54244826				

1605	https://en.wikipedia.org/wiki/Antoine_Destutt_de_Tracy		Antoine Destutt de Tracy		Yes													Male	1754-07-20	1754	1836-03-09	1836	Paris	France	Paris										https://upload.wikimedia.org/wikipedia/commons/c/cc/Destutt_de_Tracy.jpg	14781008	http://viaf.org/viaf/14781008				

1606			"Joseph Marie, baron de Gérando"		Yes													Male	1772-02-29	1772	1842-11-10	1842	Lyon	France	Paris																

1607			"Paul François Jean Nicolas, vicomte de Barras"															Male	1755-06-30	1755	1829-01-29	1829	Fox-Amphoux	France	Trocadéro																

1608	https://en.wikipedia.org/wiki/Emmanuel_Joseph_Siey%C3%A8s		Emmanuel Joseph Sieyès	"Sieyès, Emmanuel Joseph, comte"				Catholic_Clergy										Male	1748-05-03	1746	1836-06-20	1836	Fréjus	France	Paris	France									https://upload.wikimedia.org/wikipedia/commons/5/59/Emmanuel_Joseph_Siey%C3%A8s_-_crop.jpg	59101071	http://viaf.org/viaf/59101071				

1609	https://en.wikipedia.org/wiki/Charles_XIV_John_of_Sweden		Charles XIV John of Sweden	"Karl XIV Johan, kung av Sverige och Norge"														Male	1763-01-26	1763	1844-03-08	1844	"Pau, Pyrénées-Atlantiques"	France	Stockholm	Sweden											73959251				

1610			Murat															Male																							

1611	"http://en.wikipedia.org/wiki/Alexandre-Théodore-Victor,_comte_de_Lameth"		"Alexandre-Théodore-Victor, comte de Lameth"												Yes			Male	1760-10-20		1829-03-18	1854	Paris		Paris											69040219	https://viaf.org/viaf/69040219/				

1612	http://en.wikipedia.org/wiki/Jacques_Pierre_Brissot		Jean-Paul Brissot de Warville		Yes										Yes			Male																		64002647	https://viaf.org/viaf/64002647/				

1613	https://en.wikipedia.org/wiki/Lucien_Bonaparte		Lucien Bonaparte	"Bonaparte, Lucien, prince de Canino"											Yes			Male	1775-05-21	1775	1840-06-29	1840	Ajaccio	Corsica	Viterbo										https://upload.wikimedia.org/wikipedia/commons/9/93/Fabre_-_Lucien_Bonaparte.jpg	46869293	http://viaf.org/viaf/46869293				

1614	http://en.wikipedia.org/wiki/Juliette_Récamier		Juliette Récamier															Female	1777-12-04	1777	1849-05-11	1856	Lyon	France	Paris	France										36967757	https://viaf.org/viaf/36967757/				

1615	http://en.wikipedia.org/wiki/Jean_Charles_Léonard_de_Sismondi		Jean Charles Léonard de Sismondi		Yes													Male	1773-05-09	1773	1842-06-25	1842	Geneva		Geneva	Switzerland										95159682	https://viaf.org/viaf/95159682/				

1616	http://en.wikipedia.org/wiki/Prince_Augustus_Ferdinand_of_Prussia		Prince Augustus Ferdinand of Prussia															Male	1730-05-23	1730	1813-05-02	1813	Berlin		Berlin	Germany															

1617	http://en.wikipedia.org/wiki/John_Izard_Middleton		John Izard Middleton	"Middleton, John Izard"														Male		1785		1849	Charleston	United Stated	Paris	France										62436006	http://viaf.org/viaf/62436006				

1618			Baron von Vogt		Yes													Male																							

1619			Baron Balk															Male																							

1620			Prince Tuffiakin															Male																							

1621	http://en.wikipedia.org/wiki/François_Guizot		François Guizot															Male	1787-10-04	1787	1874-09-12	1874	Nîmes	France	Saint-Ouen-le-Pin	France										29600143	https://viaf.org/viaf/29600143/				

1622	http://en.wikipedia.org/wiki/Princess_Dorothea_of_Courland		Princess Dorothea of Courland		Yes													Female	1793-08-21	1793	1862-09-19	1862			_aga_																

1623	http://en.wikipedia.org/wiki/Barbara_von_Krüdener		Mme de Krudener		Yes													Female	11/22/1764	1764	12/25/1824	1824	Riga																		

1624	http://en.wikipedia.org/wiki/Viktor_Kochubey		Viktor Kochubey															Male	1768-11-22	1768	1834-06-15	1834	Dykanka	Russia	Moscow	Russia															

1625	http://en.wikipedia.org/wiki/Christian_Friedrich_Tieck		Christian Friedrich Tieck															Male	1776-08-14	1776	1851-05-24	1851	Berlin	Germany	Berlin	Germany										54944003	https://viaf.org/viaf/54944003/				

1626	http://en.wikipedia.org/wiki/Zacharias_Werner		Zacharias Werner					Clergy										Male	1768-11-18	1768	1823-01-17	1823	Königsberg	Germany	Vienna	Austria										2565254	https://viaf.org/viaf/2565254/				

1627	http://en.wikipedia.org/wiki/Adam_Oehlenschläger		Adam Oehlenschläger															Male	1779-11-14	1779	1850-01-20	1850	Vesterbro		Copenhagen	Denmark										27105324	https://viaf.org/viaf/27105324/				

1628	http://en.wikipedia.org/wiki/August_Wilhelm_Schlegel		Auguste Wilhelm Schlegel															Male	9/8/1767	1767	5/12/1845	1845														59123443	https://viaf.org/viaf/59123443/				

1629	http://en.wikipedia.org/wiki/Alexander_I_of_Russia		Alexander I of Russia															Male	1777-12-23	1777	1825-12-01	1825	Saint Petersburg	Russia	Taganrog	Russia															

1630	"http://en.wikipedia.org/wiki/Arthur_Wellesley,_1st_Duke_of_Wellington"		"Arthur Wellesley, 1st Duke of Wellington"															Male	1769-05-01	1769	1852-09-14	1852	Dublin	Ireland	Walmer	Germany										2465308	https://viaf.org/viaf/2465308/				

1631	http://en.wikipedia.org/wiki/Louise_Adélaïde_de_Bourbon_(1696–1750)		Louise-Adélaïde de Bourbon-Conti La Roche-sur-Yon	"La Roche-sur-Yon, Louise-Adélaïde de Bourbon-Conti"	Yes													Female	11/2/1696	1696	11/20/1750	1750	Paris	France	Paris	France															

1632	http://en.wikipedia.org/wiki/Matthew_Prior	priormatth003698	Matthew Prior	"Prior, Matthew"														Male	1664-00-00	1664	1721-00-00	1721	Middlesex	England	London	England	 	 	 	 	 	 	 		http://upload.wikimedia.org/wikipedia/commons/0/08/Matthew_Prior_by_Thomas_Hudson.jpg	68976517	http://viaf.org/68976517	5	13	18	

1633	http://en.wikipedia.org/wiki/Martin_Folkes	folkemarti024321	Martin Folkes [ffolkes]	"Folkes, Martin [ffolkes]"														Male	10/29/1690	1690	6/28/1754	1754	London	England	London	England	 	 	 	 	 	 	 			25477557	https://viaf.org/viaf/25477557/	0	0	0	

1634	"http://en.wikipedia.org/wiki/Philip_Stanhope,_4th_Earl_of_Chesterfield"	stanhphili003223	"Philip Dormer Stanhope, 4th earl of Chesterfield"	"Stanhope, Philip Dormer, 4th earl of Chesterfield"														Male	9/22/1694	1694	3/24/1773	1773		England			 	 	Voltaire	 	 	 	 		http://upload.wikimedia.org/wikipedia/commons/0/0a/Philip_Stanhope%2C_4th_Earl_of_Chesterfield.PNG	73862914	http://viaf.org/73862914	8	138	146	

1635	http://en.wikipedia.org/wiki/Michel-Celse-Roger_de_Bussy-Rabutin	rabutmiche001169	"Michel Celse Roger de Rabutin, comte de Bussy"	"Rabutin, Michel Celse Roger de, comte de Bussy"	Yes			Catholic_Clergy	Yes		Yes							Male	1669-00-00	1669	11/3/1736	1736		France			 	 	Voltaire	 	 	 	 			19671536	http://viaf.org/19671536	1	0	1	

1636	http://en.wikipedia.org/wiki/Pierre_Gu%C3%A9rin_de_Tencin	gueripierr001851	"Pierre Guérin, cardinal de Tencin"	"Guérin, Pierre, cardinal de Tencin"	Yes		cardinal	Catholic_High-ranking officials										Male	8/22/1679	1679	3/2/1758	1758					 	 	 	 	 	 	 		http://upload.wikimedia.org/wikipedia/commons/0/05/Pierre-Paul_Gu%C3%A9rin_Cardinal_De_Tencin_%28archev%C3%AAque_de_Lyon%29.jpg	64134252	http://viaf.org/64134252	0	1	1	

1637	http://en.wikipedia.org/wiki/Louis_Racine	racinlouis002914	Louis Racine	"Racine, Louis"					Yes									Male	1692-00-00	1692	1763-00-00	1763		France		unknown	 	 	Voltaire	 	 	 	 			39387234	http://viaf.org/39387234	8	1	9	

1638	http://en.wikipedia.org/wiki/Jean_Astruc	astrujeanf000121	Jean François Antoine Astruc	"Astruc, Jean François Antoine"														Male	1695-00-00	1695	4/5/1780	1780	Labruguière	France	Labruguière	France	 	 	 	 	 	 	 		http://upload.wikimedia.org/wikipedia/commons/7/7d/Jean_Astruc_02.jpg	14869401	http://viaf.org/viaf/14869401/	0	0	0	

1639	http://en.wikipedia.org/wiki/Nicolas-Charles-Joseph_Trublet	trublnicol003364	Nicolas Charles Joseph Trublet	"Trublet, Nicolas Charles Joseph"				Clergy	Yes		Yes							Male	12/4/1697	1697	3/14/1770	1770	Saint-Malo	France	Saint-Malo	France	 	 	Voltaire	Rousseau	 	 	 			29634573	http://viaf.org/29634573	7	29	36	

1640	http://en.wikipedia.org/wiki/Louise_Julie_de_Mailly	neslelouis001143	"Louise Julie de Mailly-Nesle, comtesse de Mailly"	"Mailly-Nesle, Louise Julie de, comtesse de Mailly"	Yes													Female	1710-00-00	1710	3/5/1751	1751		France	Paris	France	 	 	Voltaire	 	 	 	 		http://upload.wikimedia.org/wikipedia/commons/c/c7/Portrait_of_a_Lady%2C_said_to_be_Louise_Julie_de_Nesle%2C_Comtesse_de_Mailly_by_Alexis_Grimou.jpg	43415328	http://viaf.org/viaf/43415328/	1	0	1	

1641	http://en.wikipedia.org/wiki/Madame_de_Pompadour	lenorjeann002264	"Jeanne Antoinette Le Normant d'Etioles, marquise de Pompadour"	"Le Normant d'Etioles, Jeanne Antoinette, marquise de Pompadour"	Yes													Female	1721-00-00	1721	1764-00-00	1764	Paris	France	Versailles	France	 	 	Voltaire	Rousseau	 	 	 		upload.wikimedia.org/wikipedia/commons/thumb/7/70/Carle_Vanloo%2C_La_Marquise_de_Pompadour_en_jardini%C3%A8re_%28vers_1754%E2%80%931755%29.jpg/220px-Carle_Vanloo%2C_La_Marquise_de_Pompadour_en_jardini%C3%A8re_%28vers_1754%E2%80%931755%29.jpg	56628259	http://viaf.org/56628259	10	11	21	

1642	"http://en.wikipedia.org/wiki/Charles_René_Dominique_Sochet,_Chevalier_Destouches"		"Charles René Dominique Sochet, Chevalier Destouches"	"Sochet, Charles René Dominique, Chevalier Destouches"														Male	1727-10-07	1727	1794	1794														26272115	https://viaf.org/viaf/26272115/				

1643			comte de Nocé	"Nocé, comte de"														Male																							

1644			Mme du Tort	"Tort, Mme du"	Yes													Female																							

1645	"http://en.wikipedia.org/wiki/John_Dalrymple,_2nd_Earl_of_Stair"		"John Dalrymple, 2nd Earl of Stair"	"Dalrymple, John, 2nd Earl of Stair"														Male																		23193709	https://viaf.org/viaf/23193709/				

1646	http://en.wikipedia.org/wiki/Luke_Schaub		Luke Schaub	"Schaub, Luke"														Male	1690	1690	1758	1758	Basel	Switzerland	London	England										51585949	https://viaf.org/viaf/51585949/				

1647			comte Hoym	"Hoym, comte"														Male																							

1648	http://en.wikipedia.org/wiki/Joseph-François_Duché_de_Vancy		Joseph-François Duché de Vancy	"Duché de Vancy, Joseph-François "	Yes													Male	1668-10-29	1668	1704-12-14	1704	Paris	France												51699771	https://viaf.org/viaf/51699771/				

1649			Mme de Grôlée	"Grôlée, Mme de"	Yes													Female																							

1650			Jean-Louis de Tencin	"Tencin, Jean-Louis de"	Yes													Male																							

1651			abbé Veyret	"Veyret, abbé"			abbé	Catholic_Clergy										Male																							

1652			abbé Gaillande (Gayrande)	"Gaillande (Gayrande), abbé"			abbé	Catholic_Clergy										Male																							

1653			Mme d'Augny	"d'Augny, Mme"	Yes													Female																							

1654			comte de la Mothe	"la Mothe, comte de"	Yes													Male																							

1655			M. Mégret	"Mégret, M."														Male																							

1656			abbé de La Motte	"La Motte, abbé de"	Yes		abbé	Catholic_Clergy										Male																							

1657			abbé de Fontenay	"Fontenay, abbé de "	Yes		abbé	Catholic_Clergy										Male																							

1658			M. Dessouillets	"Dessouillets, M. "	Yes													Male																							

1659			M. le président Ferriol	"Augustin-Antoine de Ferriol, comte d'Argental, président à mortier du tribunal de Metz?"														Male	1653	1653	1737	1737																			

1660			M. le président Tencin	"Antoine Guérin, seigneur de Tencin"														Male	1641	1641	1705	1705	Grenoble	France																	

1661	http://en.wikipedia.org/wiki/Claude_Gros_de_Boze		Claude Gros de Boze	"Boze, Claude Gros de"	Yes													Male	1680-01-28	1680	1753-09-10	1753														54186411	https://viaf.org/viaf/54186411/				

1662	http://fr.wikipedia.org/wiki/Gabriel_Girard		Gabriel Girard	"Girard, Gabriel"			abbé	Catholic_Clergy										Male	1677	1677	2/4/1748	1748	Montferrand	France	Montferrand	France															

1663	http://en.wikipedia.org/wiki/Jean-Baptiste_de_Mirabaud		Jean-Baptiste de Mirabaud	"Mirabaud, Jean-Baptiste de "	Yes													Male	1675		1760-06-24		Paris	France	Paris	France										54151582	https://viaf.org/viaf/54151582/				

1664	http://en.wikipedia.org/wiki/Antoine_Houdar_de_la_Motte		Houdard de La Motte	"La Motte, Houdard de"														Male	1/18/1672		12/26/1731		Paris	France	Paris	France										24611020	https://viaf.org/viaf/24611020/				

1665	http://en.wikipedia.org/wiki/Théodore_Tronchin	tronctheod003361	Théodore Tronchin	"Tronchin, Théodore"									Yes					Male	1709-00-00	1709	1781-00-00	1781	Geneva	Switzerland	Paris	France	 	 	Voltaire	Rousseau	D'Alembert	 	 		http://upload.wikimedia.org/wikipedia/commons/8/8e/DrTheodoreTronchin.jpg	52000852	http://viaf.org/52000852	112	58	170	Tronchin

1666	http://en.wikipedia.org/wiki/Bernard-Joseph_Saurin	sauriberna003102	Bernard Joseph Saurin	"Saurin, Bernard Joseph"					Yes		Yes							Male	1706-00-00	1706	11/17/1781	1781	Paris	France	Paris	France	 	 	Voltaire	 	 	 	 		upload.wikimedia.org/wikipedia/commons/thumb/5/52/Bernard-Joseph_Saurin.jpg/300px-Bernard-Joseph_Saurin.jpg	17233244	http://viaf.org/17233244	21	7	28	

1667	"http://en.wikipedia.org/wiki/Victor_de_Riqueti,_marquis_de_Mirabeau"	riquevicto022973	"Victor Riqueti, marquis de Mirabeau"	"Riqueti, Victor, marquis de Mirabeau"	Yes						Yes	Yes		Yes				Male	1715-00-00	1715	1789-00-00	1789	Pertuis	France	Argenteuil	France	 	 	 	Rousseau	 	 	 		upload.wikimedia.org/wikipedia/commons/thumb/8/81/Mirabeau_p%C3%A8re.jpg/220px-Mirabeau_p%C3%A8re.jpg	27076884	http://viaf.org/27076884	20	26	46	

1668	http://en.wikipedia.org/wiki/Jean-Jacques_d'Ortous_de_Mairan	dortojeanj001339	Jean Jacques Dortous de Mairan	"Dortous de Mairan, Jean Jacques"	Yes				Yes									Male	11/26/1678	1678	2/20/1771	1771	Béziers	France	Paris	France	 	 	Voltaire	 	 	 	 		upload.wikimedia.org/wikipedia/commons/thumb/9/90/Miger_-_Dortous_de_Mairan.jpg/150px-Miger_-_Dortous_de_Mairan.jpg	25409673	http://viaf.org/25409673	21	6	27	

1669	http://en.wikipedia.org/wiki/Jacques-Germain_Soufflot		Jacques-Germain Soufflot	"Soufflot, Jacques-Germain"					Yes									Male	1713-00-00	1713	1780-00-00	1780	Irancy	 France	Paris	 France	 	 	 	 	D'Alembert	 	 		upload.wikimedia.org/wikipedia/commons/thumb/4/45/Soufflot.jpg/250px-Soufflot.jpg	64012035	http://viaf.org/64012035	0	0	0	Soufflot

1670	https://books.google.com/books?id=1mAMAAAAYAAJ&pg=PA64&lpg=PA64&dq=%22Abb%C3%A9+l%27enfant%22&source=bl&ots=H6HuJIEh9u&sig=f2R-ruJYn0qWCRXjV_DsMKHZToY&hl=en&sa=X&ved=0ahUKEwj0lZr6iYvSAhUP2WMKHeQCDGoQ6AEIJzAD#v=onepage&q=%22Abb%C3%A9%20l'enfant%22&f=false		Alexandre-Charles-Anne L'Enfant	"L'Enfant, Alexandre-Charles-Anne "				"Catholic_Clergy, Jesuit"										Male		1726		1792	Lyon	France	Paris	 France															

1671	https://fr.wikipedia.org/wiki/Victor-Fran%C3%A7ois_de_Broglie_(1718-1804)		"Victor-François, duc de Broglie"	"Broglie, Victor-François, duc de Broglie"														Male	10/19/1718	1718	03/30/1804	1804	Paris	France	Munster	Germany															

1672			M. de Beaune	"Beaune, M. de"														Female																							

1673			Mme d'Haussonville	"d'Haussonville, Mme"														Female																							

1674			Le comte d'Adhémar																																						

1675			La comtesse d'Adhémar	"d'Adhémar, Mme"														Female																							

1676	http://reliures.bnf.fr/ark:/12148/cdt9x4j8		Jules-François de Cotte	"Cotte, Jules-François de "														Male		1721		1810																			

1677			de Bauffremont	de Bauffremont														Male																							

1678			Mme de Baune	"Baune, Mme de"														Female																							

1679			Mme de Clermont	"Clermont, Mme de"														Female																							

1680			M. le Curé	"le Curé, M."				Clergy										Male																							

1681	"https://en.wikipedia.org/wiki/George_Douglas,_16th_Earl_of_Morton"		Lord Morton	"Morton, Lord"														Male	03/04/1761	1761	06/17/1827	1827	Edinburgh	Scotland	Edinburgh	Scotland															

1682			Mlle de Prûlé	"Prûlé, Mlle de"	Yes													Female																							

1683	https://fr.wikipedia.org/wiki/Joachim_Fran%C3%A7ois_Mamert_de_Conzi%C3%A9		Joachim François Mamert de Conzié	"Conzié, Joachim François Mamert de "	Yes			Catholic_High-ranking										Male		1738		1795	Saint-Martin-du-Mont	France	Amsterdam	Netherlands															

1684			Mme de Crillon	"Crillon, Mme de"	Yes													Female																							

1685			Mme de Prûlé	"Prûlé, Mme de"	Yes													Female																							

1686	https://fr.wikipedia.org/wiki/Jean_Auguste_de_Chastenet_de_Puys%C3%A9gur		Jean Auguste de Chastenet de Puységur	"Puységur, Jean Auguste de Chastenet de "	Yes			Catholic_High-ranking										Male	11/11/1740	1740	08/14/1815	1815			Rabastens	France															

1687	https://fr.wikipedia.org/wiki/Samuel_Auguste_Tissot		Samuel Auguste Tissot	"Tissot, Samuel Auguste"														Male	1728-03-20	1728	1797-06-13	1797	Grancy	Switzerland	Lausanne	Switzerland															

1688			Baron Le Bel	"Le Bel, Baron"														Male																							

1689			M. d'Amodovar	"d'Amodovar, M."														Male																							

1690			de Castille	de Castille														Male																							

1691	"https://books.google.com/books?id=5rRoAAAAcAAJ&pg=PA693&lpg=PA693&dq=Denis+Francois+Marie+Jean+de+Suarez,+Marquis+d%E2%80%99+Aulan&source=bl&ots=yT5RHmv5Dq&sig=9vewE5LtWMwl1jYh73w40hY-YvQ&hl=en&sa=X&ved=0ahUKEwjcxMOq5IvSAhUK82MKHTFRBEYQ6AEIMTAD#v=onepage&q=Denis%20Francois%20Marie%20Jean%20de%20Suarez%2C%20Marquis%20d%E2%80%99%20Aulan&f=false"		"Denis Francois Marie Jean de Suarez, Marquis d’ Aulan"	"Suarez, Denis Francois Marie Jean de, Marquis d’ Aulan"														Male	10/24/1729	1729	12/3/1764	1764																			

1692			de Buc	de Buc														Male																							

1693			Leweston	Leweston														Male																							

1694			du Benn	du Benn														Male																							

1695			de Bedoart	de Bedoart														Male																							

1696			Mme Rastignac	"Rastignac, Mme "														Female																							

1697			de Bariatinsky	"Bariatinsky, MM. de"														Male																							

1698			de Blome	"Blome, M. de"														Male																							

1699			Duchesse de la Fare	"la Fare, Duchesse de "														Female																							

1700			"Charlotte Antoinette de Gontaut-Biron, duchesse de Sourches"	"Gontaut-Biron, Charlotte Antoinette de, duchesse de Sourches"														Female		1711		1740																			

1701	https://en.wikipedia.org/wiki/Jacques_Necker		Jacques Necker	"Necker, Jacques"														Male	1732-09-30	1732	1804-04-09	1804	Geneva	Switzerland	Coppet	Switzerland										 68949881 	https://viaf.org/viaf/68949881/				

1702			"Renaud César de Choiseul-Praslin, Vicomte de Choiseul"	"Choiseul-Praslin, Renaud César de, Vicomte de Choiseul"														Male		1735		1791																			

1703			"Guyonne Marguerite Philippine de Durfort, Vicomtesse de Choiseul"	"Choiseul, Vicomtesse de, Guyonne Marguerite Philippine de Durfort"														Female		1739		1806																			

1704			Félicité de Genlis	"Genlis, Félicité de "														Female																							

1705	https://fr.wikipedia.org/wiki/Louis-Joseph_de_Montmorency-Laval		Louis-Joseph de Montmorency-Laval	"Montmorency-Laval, Louis-Joseph de "				Clergy_Catholic_High-ranking										Male	1724-12-11	1724	1808-06-17	1808	Bayers 	France	Altona	Germany															

1706			Mme la Baronne de Choiseul	"Choiseul, Mme la Baronne de "														Female																							

1707	https://en.wikipedia.org/wiki/Armand_de_Vignerot_du_Plessis		"Maréchal de Richelieu Louis-François-Armand de Vignerot du Plessis, Duc de Richelieu"	"Richelieu, Duc de, Maréchal de Richelieu Louis-François-Armand de Vignerot du Plessis"														Male	03/13/1696	1696	08/08/1788	1788	Paris	France																	

1708			Mme de la Rochefoucauld	"Rochefoucauld, Mme de la (Mlle de Chabot?)"														Female																							

1709	"https://en.wikipedia.org/wiki/Charles_Juste_de_Beauvau,_Prince_of_Craon"	beauvcharl000883	"Charles Juste de Beauvau, prince de Craon"	"Beauvau, Charles Juste de, prince de Craon"	Yes													Male	9/10/1720	1720	5/21/1793	1793	Lunéville	France	Paris	unknown	 	 	Voltaire	 	D'Alembert	 				64121380	http://viaf.org/64121380	8	3	11	

1710			M. de Weston	"Weston, M. de"														Male																							

1711			Mme la Comtesse Hippolyte	"Hippolyte, Mme la Comtesse de "														Female																							

1712			"Madeleine de Clermont-Tonnerre, duchesse de Luxembourg, princesse de Tingry, comtesse de Ligny, baronne de Dangu, Maréchale de Luxembourg"	"Clermont-Tonnerre, Madeleine de, duchesse de Luxembourg, princesse de Tingry, comtesse de Ligny, baronne de Dangu, Maréchale de Luxembourg"	Yes													Female																							

1713	https://fr.wikipedia.org/wiki/Maison_de_Bourbon_Busset		Mme de Bourbon-Busset	"Bourbon-Busset, Mme de "	Yes													Female																							

1714			M. de Grille	"Grille, M. de"	Yes													Male																							

1715	https://fr.wikipedia.org/wiki/Adrien_Louis_de_Bonni%C3%A8res		"Adrien-Louis de Bonnières, duc de Guines"	"Bonnières, Adrien-Louis de, duc de Guines"	Yes													Male		1735		1806	Lille	France																	

1716	https://fr.wikipedia.org/wiki/Antoine-C%C3%A9sar_de_Choiseul-Praslin		"Charlotte Antoinette O'Brien Thomond, comtesse de Praslin"	"Praslin, comtesse de, Charlotte Antoinette O'Brien Thomond"	Yes													Female	1759-02-01	1759	1808-05-04	1808	Montpellier	France	Auteuil	France															

1717			Donnezan	Donnezan														Male																							

1718			Mme de Senneterre	"Senneterre, Mme de"	Yes													Female																							

1719			"Louise Petronille d’Usson de Bonac, Marquise d’Angosse"	"Angosse, Louise Petronille d’Usson de Bonac, Marquise d’"	Yes													Female		1767	08/25/1814	1814	Paris	France	Paris	France															

1720			Mlle de Courson	"Courson, Mlle de"	Yes													Female																							

1721	https://en.wikipedia.org/wiki/Thomas_Walpole		Thomas Walpole	"Walpole, Thomas"														Male		1727		1803			London	England															

1722		crozalouis000773	"Louise Honorine Crozat du Châtel, duchesse de Choiseul"	"Crozat du Châtel, Louise Honorine, duchesse de Choiseul"	Yes													Female	1734-00-00	1734	1801-00-00	1801		France	Paris	France			Voltaire							64931075	http://viaf.org/64931075	41	24	65	

1723			"Marie-Sylvie de Rohan Chabot, princesse Charles-Just de Beauvau-Craon"	"Rohan Chabot, Marie-Sylvie de"	Yes													Female	1729-00-00	1729	1807-00-00	1807									D'Alembert							0	0	0	

1724	https://fr.wikipedia.org/wiki/Michel-Philippe_Bouvart	bouvamiche000403	Michel Philippe Bouvart	"Bouvart, Michel Philippe"					Yes		Yes							Male	1711-00-00	1711	1787-00-00	1787	Chartres	France		unknown			Voltaire							50583369	http://viaf.org/50583369	2	1	3	

1725	https://fr.wikipedia.org/wiki/Barthélemy_Mercier_de_Saint-Léger		"Barthélemy Mercier, abbé de Saint-Léger, dit Mercier de Saint-Léger"	"Mercier, Barthélemy"	Yes		abbé	Catholic_Clergy										Male	1734-00-00	1734	1799-00-00	1799	Lyon	France	Paris	France					D'Alembert					73924003	http://viaf.org/73924003	0	0	0	

1726		boufflouis000898	"Louise Julie de Boisgelin, marquise de Cucé"	"Boisgelin, Louise Julie de, marquise de Cucé"	Yes													Female	8/13/1741	1741	7/7/1794	1794		France	Paris	France			Voltaire									2	0	2	

1727		laborelisa001033	"Elisabeth Josèphe Binet, baronne de Marchais"	"Binet, Elisabeth Josèphe, baronne de Marchais"	Yes													Female		1725	3/14/1808	1808		France	Versailles	unknown												1	0	1	

1728	http://en.wikipedia.org/wiki/Marie_Louise_Mignot	denismarie001270	Marie Louise Denis	"Denis, Marie Louise"														Female	1712-00-00	1712	1790-00-00	1790		France		unknown										8185780	http://viaf.org/8185780	415	281	696	

1729		neufvmadel001145	"Madeleine Angélique de Neufville-Villeroy, duchesse de Luxembourg"	"Neufville-Villeroy, Madeleine Angélique de, duchesse de Luxembourg"	Yes													Female	1707-00-00	1707	1787-00-00	1787		France		unknown			Voltaire		D'Alembert					30343310	"http://viaf.org/viaf/30343310/#Luxembourg,_Madeleine-Angélique_de_Neufville-Villeroy,_duchesse_de,_1707-1787"	42	38	80	

1730		montmmarie004658	"Marie Anne Philippine Thérèse de Montmorency, duchesse de Boufflers"	"Montmorency, Marie Anne Philippine Thérèse de, duchesse de Boufflers"	Yes													Female	1730-00-00	1730	1797-00-00	1797		France		unknown				Rousseau								1	1	2	

1731		buisspierr000922	"Pierre de Buisson, chevalier de Beauteville"	"Buisson, Pierre de, chevalier de Beauteville"	Yes													Male	9/15/1703	1703			La Louvière	France		unknown			Voltaire	Rousseau								8	11	19	

