SP ID	Source	EgoNetworksCombined	Wikipedia URL	EE ID	Full Name	Full Name Reversed	Particule?	Occupation	Political rank	Military rank	Relationships	Aristo title	Clerical title	Knowledge Network	Social Network	Professional Network	Religious Network	Academies	Royal Academy	Institut de France	Academy_single	Academiy_single_provincial	Salons	Encyclopedistes	Freemason	Jacobin	Société des Trente	Lodge	GenderGroup	Nationality	Birth Date	Birth Year	Death Date	Death Year	Birth City	Birth Country	Death City	Death Country	LockeNet	ASmithNet	VoltaireNet	RousseauNet	D'AlembertNet	HumeNet	BenthamNet	Column6	Wikipedia Image Link	VIAF ID	VIAF URL	RecipientLetterCount by EE ID	AuthorLetterCount by EE ID	Total Letters	CNRS-D ID
1249	SP	Geoffrin	http://en.wikipedia.org/wiki/Alexander_Kucharsky		Alexander Kucharsky	"Kucharsky, Alexander "		"artist, page"							Court	Artist							Geoffrin						Male		1741-03-18		1819-11-05		Warsaw	Poland	Paris	France															
1250	SP	"Geoffrin, Deffand, DeLaValliere"			Anne Julie Françoise de Crussol La Vallière	"La Vallière, Anne Julie Françoise de Crussol"	Yes	"painter, aristocrat, salonnière"							"Nobility, Elite, Court"	Artist							"Geoffrin, Deffand, DeLaValliere"						Female	French		1713		1793																			
1251	SP	Geoffrin	http://en.wikipedia.org/wiki/Louis-Jean-François_Lagrenée		"Louis Jean François Lagrenée, dit l'aîné"	"Lagrenée, Louis Jean François, dit l'aîné"		"painter, disciple of Carle Van Loo"								"Artist, Cultural"							Geoffrin						Female	French	12/30/1724		6/19/1805															47678872	https://viaf.org/viaf/47678872/				
1252	"Kafker, SP"	"Geoffrin, Encyclopedistes"	http://www.encyclopedia.com/doc/1G2-2830902575.html		Jean-Baptiste Le Roy	"Le Roy, Jean-Baptiste"		clock-maker						"Sciences_Mathematical, Sciences_Natural"		Artisan		"Académie des sciences, Royal Society, American Philosophical Society, Bureau de consultation des Arts et Métiers"		Yes			Geoffrin	Yes					Male	French	8/15/1720	1720	1/21/1800	1800	Paris	France	Paris	France															
1253	SP	Geoffrin			Nicolas Louis	"Louis, Nicolas"		"astronomer, scientist"						Sciences_Mathematical									Geoffrin						Male	French	1731	1731	1800	1800																			
1254	SP	Geoffrin			princesse Lubormiska	"Lubormiska, princesse"		Stanislas' mistress				princesse			"Elite, Nobility, Court"								Geoffrin						Female	Polish				1771																			
1255	SP	Geoffrin			Mme Lullie	"Lullie, Mme"		mistress															Geoffrin						Female	French																							
1256	SP	Geoffrin			Marie Charlotte Lullin	"Lullin, Marie Charlotte"		wife															Geoffrin						Female	French																							
1257	SP	Geoffrin	http://en.wikipedia.org/wiki/Abel_François_Poisson		Abel François Poisson Marigny	"Marigny, Abel François Poisson "		"brother of Pompadour, courtier?"							"Elite, Court, Government"								Geoffrin						Male	French	1727	1727	1781-05-12	1781	Paris	France	Paris	France										66475402	https://viaf.org/viaf/66475402/				
1258	SP	"Geoffrin, Deffand, Lespinasse, Beauvau, Graffigny, Beauvau, Mirepoix"	http://fr.wikipedia.org/wiki/Anne_Marguerite_Gabrielle_de_Beauveau-Craon		"Anne Marguerite Gabrielle de Beauvau-Craon, maréchale de Mirepoix"	"Beauvau-Craon, Anne Marguerite Gabrielle de, maréchale de Mirepoix"	Yes	maréchale de France							"Nobility, Elite, Court"								"Geoffrin, Deffand, Deffand_SaintJoseph, Lespinasse, Beauvau, Mirepoix, Graffigny_dEnfer"						Female	French	4/28/1707	1707	5/1/1798	1798		France	Brussels	Belgium															
1259	SP	Geoffrin	http://en.wikipedia.org/wiki/Jean-Baptiste_Lamarck		Jean-Baptiste Lamarck	"Lamarck, Jean-Baptiste "		botanist						"Sciences_Natural, Sciences_Medicine"	"Military, Government"	Education							Geoffrin						Male	French	1744-08-01		1829-12-18	1795	Bazentin	France	Paris	France										41849820	https://viaf.org/viaf/41849820/				
1260	SP	Geoffrin			Adam Petrovich Ozharovsky?	"Ozharovsky, Adam Petrovich ?"		oncle paternel de la princesse Sophie							"Nobility, Elite"								Geoffrin						Male		1776		1855-11-30																				
1261	SP	Geoffrin			Paul Pairaux	"Pairaux, Paul"		"librarian, antiquarian, academy member"					abbé	Letters_Antiquarian		Cultural	Catholic_Clergy	"Académie des Sciences, Academy of Inscriptions"					Geoffrin						Male	French	1730	1730		1814																			
1262	SP	Geoffrin			Pallavicini	Pallavicini		"minster, politician, diplomat"	"ministre, diplomate"			marquis			"Elite, Government, Nobility"								Geoffrin						Male	Italian	1720	1720	1789-10-30		Genoa	Italy																	
1263	SP	Geoffrin	http://en.wikipedia.org/wiki/Jean-Rodolphe_Perronet		Jean-Rodolphe Perronet	"Perronet, Jean-Rodolphe "		"architect, structural engineer, engineer"							Government 	"Architecture, Other"							Geoffrin						Male	French	1708-10-27	1708	1794-02-27	1794	Suresnes	France	Pont de la Concorde	France										14798553	https://viaf.org/viaf/14798553/				
1264	SP	Geoffrin			 abbé Noël-Antoine Pluche	"Noël-Antoine Pluche, abbé"		"writer, clergy"					abbé				Catholic_Clergy						Geoffrin						Male	French	1688-11-13	1688	1761-11-19	1761	Reims	France																	
1265	SP	Geoffrin	http://en.wikipedia.org/wiki/Stanis_aw_August_Poniatowski		Stanis_aw August Poniatowski	"Poniatowski, Stanis_aw August "		monarch						Letters	"Nobility, Elite, Government"								Geoffrin						Male	Polish	1732-01-17	1732	1798-02-12	1798	Vowchyn	Poland	Saint Petersburg	Russia										26221	https://viaf.org/viaf/26221/				
1266	SP	Geoffrin	http://en.wikipedia.org/wiki/Seweryn_Rzewuski		Seweryn Rzewuski	"Rzewuski, Seweryn "		son of a general				comte			"Nobility, Elite, Military"								Geoffrin						Male	French	1743-03-13		1811-12-11		Podhorse		Vienna	Austria										14993260	https://viaf.org/viaf/14993260/				
1267	SP	Geoffrin			"Saint-Vincent, François Marguerite Joseph Courtin"	"Saint-Vincent, François Marguerite Joseph Courtin"		manufacturing															Geoffrin						Male	French																							
1268	SP	Geoffrin			Sapieha	Sapieha		mistress of Stanislas				princesse			"Nobility, Court, Elite"								Geoffrin						Female	Polish																							
1269	SP	Geoffrin			Mme Sartine	"Sartine, Mme"																	Geoffrin						Female	French																							
1270	SP	Geoffrin			Mme Saurin	"Saurin, Mme"		wife of lieutenant de police															Geoffrin						Female	French																							
1271	SP	Geoffrin	"http://en.wikipedia.org/wiki/Louis_Philogène_Brûlart,_vicomte_de_Puisieulx"		"Louis Philogène Brûlart, vicomte de Puisieulx"	"Brûlart, Louis Philogène, vicomte de Puisieulx"		architect				"vicomte, marquis"			"Nobility, Government, Elite"	Architecture							Geoffrin						Male	French	1702-05-12	1702	1770-12-08	1770																			
1272	SP	Geoffrin			Auguste Sulkowski	"Sulkowski, Auguste"		courtier				prince			"Nobility, Court, Elite"								Geoffrin						Male	Polish																							
1273	SP	Geoffrin			Tyskiewicz	Tyskiewicz		courtier				comte			"Nobility, Court, Elite"								Geoffrin						Male	Polish				1775																			
1274	SP	Geoffrin	https://en.wikipedia.org/wiki/Charles-Andr%C3%A9_van_Loo		Charles-André van Loo	"van Loo, Charles-André "		"artist, painter"							Court	Artist		Académie royale de peinture et de sculpture					Geoffrin						Male	French	1705-02-15	1705	1765-07-15	1765	Nice	France	Paris	France															
1275	SP	Geoffrin	http://en.wikipedia.org/wiki/Claude_Joseph_Vernet		Claude Joseph Vernet	"Vernet, Claude Joseph"		"artist, painter"								Artist							Geoffrin						Male	French	1714-08-14	1714	1789-12-03	1789	Avignon	France	Paris	France										14965328	https://viaf.org/viaf/14965328/				
1276	SP	"Geoffrin, Boufflers"			abbé de Bon	"Bon, abbé"		clergy									Catholic_Clergy						"Geoffrin, Boufflers"						Male	French																							
1277	"EE, CNRS-D, Kafker"	"Voltaire, D'Alembert, Rousseau, Geoffrin, Encyclopedistes"	http://en.wikipedia.org/wiki/Claude-Henri_Watelet	watelclaud003519	Claude Henri Watelet	"Watelet, Claude Henri"		"academy member,poet,author,art critic"						Letters_Literary	"Elite, Government"	"Cultural, Gardening-farming"		"French Academy, Académie royale de peinture et de sculpture, Villa Médicis"	Yes				Geoffrin	Yes					Male	French	8/28/1718	1718	1/12/1786	1786	Paris	France	Paris	France	 	 	Voltaire	Rousseau	D'Alembert	 	 		upload.wikimedia.org/wikipedia/commons/thumb/c/cd/Jean-Baptiste_Greuze_-_Claude_Watelet_%281765%29.jpg/300px-Jean-Baptiste_Greuze_-_Claude_Watelet_%281765%29.jpg	66565253	http://viaf.org/66565253	6	7	13	Watelet
1278	EE	"Rousseau, Geoffrin"	http://en.wikipedia.org/wiki/Fortunato_Felice	felicfortu000991	Fortunato Bartolomeo de Felice	"Felice, Fortunato Bartolomeo de"	Yes	"university professor,academic,teacher,schoolmaster"				count		Letters_Philosophical	"Elite, Nobility"	Education							Geoffrin						Male	Italian	1723-00-00	1723	1789-00-00	1789	Rome	Italy	Yverdon	Switzerland	 	 	 	Rousseau	 	 	 		upload.wikimedia.org/wikipedia/en/thumb/d/db/Fortunato_Bartolommeo_de_Felice.gif/200px-Fortunato_Bartolommeo_de_Felice.gif	14780406	http://viaf.org/14780406	1	2	3	
1279	EE	"Geoffrin, Helvetius, Graffigny, Minette"	"http://en.wikipedia.org/wiki/Anne-Catherine_de_Ligniville,_Madame_Helvétius"	helveannec023904	Anne-Catherine de Lignivile	"Lignivile, Anne Catherine"	Yes	"salonnière, hostess"						Letters_Literary	"Elite, Nobility"								"Geoffrin, Helvetius, Graffigny, Minette"						Female	French	7/23/1722	1722	8/12/1800	1800		France	Auteuil	France	 	 	 	 	 	 	 		http://upload.wikimedia.org/wikipedia/commons/5/51/AnneCatherineHelvetius.jpg	64007015	http://viaf.org/64007015	164	102	266	
1280	"SP, Kafker"	"Geoffrin, Holbach, Encyclopedistes"	http://en.wikipedia.org/wiki/Augustin_Roux		Augustin Roux	"Roux, Augustin"		"physician,chemist,journalist"						"Sciences_Medicine, Sciences_Natural, Letters_Literary"		"Education, Medical, Cultural"							"Geoffrin, Holbach"	Yes					Male	French	1726	1726	1776	1776	Bordeaux	France	Paris	France										56934602	https://viaf.org/viaf/56934602/				
1281	"EE, CNRS-D, Kors"	"Voltaire, D'Alembert, Geoffrin, Lespinasse, Holbach, Necker"	http://en.wikipedia.org/wiki/Marie_Thérèse_Rodet_Geoffrin	geoffmarie003000	Marie Thérèse Geoffrin	"Geoffrin, Marie Thérèse"		salon hostess						Letters_Literary	Elite								"Geoffrin, Lespinasse, Holbach, Necker"						Female	French	1699-00-00	1699	1777-00-00	1777		France		unknown	 	 	Voltaire	 	D'Alembert	 	 			39485386	http://viaf.org/39485386	4	3	7	Geoffrin Madame
1282	SP	"Geoffrin, Nollet, Reamur"	http://fr.wikipedia.org/wiki/Paul_Bosc_d'Antic		Paul Bosc d'Antic	"Bosc d'Antic, Paul"	Yes	chemist						"Sciences_Medicine, Sciences_Natural"		"Medical, Artisan"							"Geoffrin, Nollet, Reamur"						Male	French	7/8/1726	1726	4/4/1784	1784	Pierre-Ségade		Paris	France															
1283	SP	"Geoffrin, Tencin, Henault, Encyclopédie, Chatelet"	http://en.wikipedia.org/wiki/René_Antoine_Ferchault_de_Réaumur		René Antoine Ferchault de Réaumur	"Réaumur, René Antoine Ferchault de "	Yes	"scientist, entomologist, astronomer, academy member"						"Sciences_Mathematical, Sciences_Natural"	"Nobility, Elite"			"Académie des sciences, Royal Society, Royal Swedish Academy of Sciences"					"Geoffrin, Tencin, Hénault, Encyclopédie, Chatelet, Tencin_Vivienne"						Male	French	1683-02-28	1683	1757-10-17	1757	La Rochelle	France												59144347	https://viaf.org/viaf/59144347/				
1284	SP	Geoffrin			prince de Courlande	"Courlande, Prince de"	Yes	aristocrat							"Nobility, Elite, Court"								Geoffrin						Male	French		1687		1772																			
1285	SP	Geoffrin	http://en.wikipedia.org/wiki/François-Hubert_Drouais		François-Hubert Drouais	"Drouais, François-Hubert "		portraitist to the king							Court	Artist							Geoffrin						Male	French	1727-12-14	1727	1775-10-21	1775	Paris	France	Paris	France										34715058	https://viaf.org/viaf/34715058/				
1286	"EE, CNRS-D"	"Voltaire, D'Alembert, Geoffrin"	http://en.wikipedia.org/wiki/Stanis_aw_August_Poniatowski	stanislasi002866	"Stanislas II, king of Poland"	"Stanislas II, king of Poland"		monarch							"Elite, Government, Nobility"			"Berlin Academy, Royal Society, St Petersburg Academy"					Geoffrin						Male	Polish	1/17/1732	1732	2/12/1798	1798	Vowchyn	Belarus	St Petersburg	Russia	 	 	Voltaire	 	D'Alembert	 	 		upload.wikimedia.org/wikipedia/commons/thumb/b/be/Stanislaw_Ulam_ID_badge.png/240px-Stanislaw_Ulam_ID_badge.png	26221	http://viaf.org/26221	6	5	11	Stanislas II Auguste
1287	EE	Graffigny		roquejeann003016	"Jeanne Angélique Roque de Varengeville, duchesse de Villars"	"Roque de Varengeville, Jeanne Angélique, duchesse de Villars"	Yes	aristocrat				duchesse			"Nobility, Elite"								Graffigny						Female	French	1675-00-00	1675	1765-00-00	1765		France		unknown	 	 	 	 	 	 	 					0	0	0	
1288	EE	Graffigny		protiannec023901	Anne Catherine Protin de Barbarat	"Protin de Barbarat, Anne Catherine"	Yes	aristocrat							"Elite, Nobility"								Graffigny						Female	French	1683-00-00	1683	1757-00-00	1757		France		unknown	 	 	 	 	 	 	 					0	0	0	
1289	EE	Graffigny		rouilantoi001187	"Antoine Louis de Rouillé, comte de Jouy"	"Rouillé, Antoine Louis de, comte de Jouy"	Yes	government minister	minister			comte			"Nobility, Government, Elite"								Graffigny						Male	French	1689-00-00	1689	9/20/1761	1761		France		unknown	 	 	 	 	 	 	 					0	1	1	
1290	EE	"Voltaire, Graffigny"	http://en.wikipedia.org/wiki/Jean-François_Du_Bellay_du_Resnel	dubeljeanf001360	Jean François Du Bellay Du Resnel	"Du Bellay Du Resnel, Jean François"		"academy member,preacher,priest,poet,author"						"Letters_Literary, Letters_Religious"			Catholic_Clergy	"French Academy, Academy of Inscriptions"	Yes				Graffigny						Male	French	6/29/1692	1692	2/25/1761	1761	Rouen	France		unknown	 	 	Voltaire	 	 	 	 		http://upload.wikimedia.org/wikipedia/commons/8/8c/Jean-Fran%C3%A7ois_Resnel_Bellay.jpg	47004842	http://viaf.org/47004842	14	4	18	
1291	EE	"Voltaire, Graffigny"	http://en.wikipedia.org/wiki/Françoise_de_Graffigny	huguefranc000818	Françoise Paule Huguet de Graffigny	"Huguet de Graffigny, Françoise Paule"	Yes	"author,playwright"						Letters_Literary	"Elite, Nobility"	Cultural							Graffigny						Female	French	2/11/1695	1695	12/12/1758	1758	Nancy	France	Paris	France	 	 	Voltaire	 	 	 	 		http://upload.wikimedia.org/wikipedia/commons/1/1b/Francoisedegraffigny.jpg	36919157	http://viaf.org/36919157	93	78	171	
1292	EE	"Voltaire, Graffigny"		boscdjeann000364	"Jeanne Grâce Bosc Du Bouchet, comtesse d'Argental"	"Bosc Du Bouchet, Jeanne Grâce, comtesse d'Argental"	Yes	aristocrat				comtesse			"Nobility, Elite"								Graffigny						Female	French	1703-00-00	1703	1774-00-00	1774		France		unknown	 	 	Voltaire	 	 	 	 					40	6	46	
1293	EE	"Voltaire, Graffigny"	http://fr.wikipedia.org/wiki/Anne-Marie_du_Boccage	fiqueannem023579	Anne Marie Fiquet Du Boccage	"Fiquet Du Boccage, Anne Marie"		"academy member,author"						Letters_Literary		"Artist, Cultural"		"Academy of Rouen, Galilean Academy, Academy of Lyon, Academy of Padua, Academy of Florence, Academy of Bologna"					Graffigny						Female	French	10/22/1710	1710	8/8/1802	1802	Rouen	France		unknown	 	 	Voltaire	 	 	 	 		http://upload.wikimedia.org/wikipedia/commons/4/43/Anne-MarieDuBoccage.jpg			11	5	16	
1294	EE	Graffigny	http://fr.wikipedia.org/wiki/Diane-Adélaïde_de_Mailly	mailldiane001118	"Diane de Mailly, duchesse de Villars-Brancas"	"Mailly, Diane de, duchesse de Villars-Brancas"	Yes	aristocrat				duchesse			"Elite, Nobility"								Graffigny						Female	French	1714-00-00	1714	11/30/1769	1769		France		unknown	 	 	 	 	 	 	 		http://upload.wikimedia.org/wikipedia/commons/a/a0/Diane_Ad%C3%A9la%C3%AFde_de_Mailly-Nesle.jpg			1	0	1	
1295	EE	"Voltaire, Graffigny"		voyermarcr001249	"Marc Antoine René de Voyer de Paulmy, marquis d'Argenson"	"Voyer de Paulmy, Marc Antoine René de, marquis d'Argenson"	Yes	"diplomat,government minister,bibliophile"	minister			marquis		"Letters_Literary, Collector"	"Elite, Government, Nobility"			"Academy of Besançon, French Academy, Académie des sciences, Academy of Inscriptions "	Yes				Graffigny						Male	French	11/22/1722	1722	8/13/1787	1787		France		France	 	 	Voltaire	 	 	 	 			66501599	http://viaf.org/66501599	5	1	6	
1296	EE	Voltaire	http://en.wikipedia.org/wiki/Saverio_Bettinelli	bettisaver000291	Saverio Bettinelli	"Bettinelli, Saverio"		"scholar,playwright"						"Letters_Literary, Letters_Antiquarian"		Cultural	Clergy_Catholic	Academy of Arcadians					Graffigny						Male	Italian	1718-00-00	1718	1808-00-00	1808		Italy		unknown	 	 	Voltaire	 	 	 	 		upload.wikimedia.org/wikipedia/commons/thumb/8/89/IllustrazioneL9.jpg/200px-IllustrazioneL9.jpg	29558099	https://viaf.org/viaf/29558099/	4	6	10	
1297	"SP, Kafker"	"Graffigny, Encyclopedistes"	http://fr.wikipedia.org/wiki/Nicolas_Liebault		Nicolas-François Liébault	"Liébault, Nicolas-François"		officier						Letters_Literary	"Military, Nobility, Elite"								Graffigny_dEnfer	Yes					Male	French		1716		1800	Nancy	France																	
1298	SP	Graffigny			Pierre Valleré	"Vallère, Pierre"		lawyer								Legal							Graffigny_dEnfer						Male	French		1702		1772																			
1299	SP	Graffigny			Mme Decamps	"Decamps, Mme"																	Graffigny_dEnfer						Female	French																							
1300	SP	Graffigny			Armand Dumay	"Dumay, Armand"		captain of a regiment		captain					"Military, Nobility"								Graffigny_dEnfer						Male	French																							
1301	SP	Graffigny			Mme Forrester	"Forrester, Mme"																	Graffigny_dEnfer						Female	French																							
1302	SP	Graffigny			Lucé	Lucé									Nobility								Graffigny_dEnfer						Male	French																							
1303	SP	Graffigny	https://fr.wikipedia.org/wiki/Antoine-Martin_Chaumont_de_La_Galaizi%C3%A8re		La Galaizière	La Galaizière									Nobility								Graffigny_dEnfer						Male	French																							
1304	SP	Graffigny			Mareil	Mareil																	Graffigny_dEnfer						Male	French																							
1305	SP	Graffigny			Mme de Preysing	"Preysing, Mme de"	Yes								Nobility								Graffigny_dEnfer						Female	French																							
1306	SP	Graffigny	http://fr.wikipedia.org/wiki/Gabriel-Louis_Pérau		abbé Pérau	"Pérau, abbé "		clergy						Letters_Literary			Catholic_Clergy						Graffigny_dEnfer						Male	French	1700-00-00		3/31/1767		Semur	France	Paris	France															
1307	SP	Graffigny			Jean-François Verdun de Montchiroux	Verdun de Montchiroux		fermier général et actionnaire de la Manufacture de Vincennes								"Gardening-farming, Industry"							Graffigny_dEnfer						Male	French																							
1308	SP	Graffigny			Mlle Bagarotti	"Bagarotti, Mlle "																	Graffigny_dEnfer						Female	French																							
1309	SP	Graffigny			Jacques-Louis Desvoys	"Desvoys, Jacques-Louis "																	Graffigny_dEnfer						Male	French		1721		1769																			
